2013-01-01	Flying home #Vegas! Today seems to be all about #Delta- first the hotel shower, now my flight.
2013-01-01	.@tatianafontes Re. #delta-airlines 18,362 positive opinions http://j.mp/M77L8? vs. 24,004 negative http://j.mp/dvbwJ?
2013-01-01	So proud to be a #Delta girl! First Af Am sorority to have a float in the #rosebowlparade. #DSTCentennial
2013-01-01	In #2012, I was made to feel like a valued customer by #Delta with a surprise service upon arrival at the ATL: http://su.pr/1lJakK #travel
2013-01-01	Look at what my BFF Amy sent me. The pic is everything & so is Amy 4 thinking of me! #DST #Delta My Sorors!
2013-01-01	*runs in and in my best Spike Lee voice* #DELTA *runs bout out* OO-OOP
2013-01-01	Airport too big that it needs a tram to take you where you need to be... #detroit #delta http://instagr.am/p/T8qhXNtdAp/
2013-01-01	Chillin at he clear port before boarding #flyordie #delta http://instagr.am/p/T7OG9cphXD/
2013-01-01	Delta Sky Club - Newark - Updates Needed! http://wp.me/p2anre-gk #Delta #Travel
2013-01-01	off into the sunrise :) #delta #passion2013 #headedtothedome @passion268
2013-01-01	Thank you #Delta for the upgrade to 1st class on this very early 6:15 flight. #thankful #Goodnight
2013-01-01	Sooooo #delta decided to wait until after they boarded an entire plane to figure out the brakes were bust? Then sit for 2 hours on runway?
2013-01-01	Oooo-oop! My sweet Sorors, radiant in red, at the Rose Parade... #1913 - #2013: we make #100 look great! It's so so good to be a #DELTA!
2013-01-01	Here are some of the companies we have worked with and for! #A&E #Delta #Corona #MTV #NFL #Nascar #ABC #CBS #FOX & more
2013-01-01	Hello #atlanta! #delta #flight #city #lights #airplane http://instagr.am/p/T65sdkJG_U/
2013-01-01	Everyone tune in to watch #Delta make history as the first BGLO to participate in the #RoseParade
2013-01-01	My sis @Via_5atellite bout to go in about this #Delta stuff ; ive already prepared myself ! Lol
2013-01-01	#RQQ to #DaRedz #Delta #Centennial #DST100 I Fuxs Wit Yaw #colemanlove #BeOwt
2013-01-01	We are on float number 34 #Delta float is num 46 #RoseParade
2013-01-01	RT @vancouverpd: MT @deltapolice: @icbc Counter Attack will be out in #Delta & #Vancouver tonight. Plan for a safe ride home @TransLink...
2013-01-01	"@theeDOPE_estRED I think I honestly get like a new #DELTA follower every minute or so! Keep THEE #J13Centennial1913FOLLOWtrain COMING!"
2013-01-01	#RP bc everybody else did lol #J13 #Delta OO-OOP!!! http://instagr.am/p/T9DLebJgQF/
2013-01-01	@LayzBoy_ smh #Delta
2013-01-01	Sweaty dance party #delta #newyears @apwxo @katelynlockyer @alisonktj
2013-01-01	#unitedairlines is pretty horrible. I'll stick with #delta and #usscare from now on!
2013-01-01	Bye bye Miami! So glad I'm flying #Delta and not #AirTran... I'm sorry @AliGoodwyn xoxo
2013-01-01	#Delta stay setting trends #getlikeus #CrimsonTakeover #Centennial #RoseBowlParade
2013-01-01	RT @MizFlutter 2013 is the year of the #Delta #IfYouDidntKnowNowYouKnow #CENTENNIAL2013 #DST
2013-01-01	#Time for a new #DELTA #poll - how many #MQM's did you rollover into 2013? #VOTE on the blog http://boardingarea.com/blogs/deltapoints/2013/01/01/it-is-time-for-a-new-delta-points-poll-for-2013-just-what-was-your-rollover-total/…
2013-01-01	3:45PM - #DELTA - There's a speed trap as you approach the 72 Ave. onramp to #BCHWY91 westbound.
2013-01-01	Chris Wolter enjoying a frosty New Years Eve sesh. @chrisw43 #wakesurf #teamcms #mendonesia #delta http://fb.me/CclpuGgd
2013-01-01	#bestmemoryof2012 becoming a member of the best sorority on the planet!! #DELTA #centennial continuing to make history
2013-01-01	I HATE TODAY! See why at the #blog http://boardingarea.com/blogs/deltapoints/2013/01/01/yikes-today-we-only-have-364-days-to-qualify-for-medallion-status-until-feb2015/… #DeltaPoints #Delta MQM's
2013-01-01	I'm a #Delta and you are #WOOP Woke up to this and I'm bouta tell y'all right now, it's BOUT TO GO DOWN!! http://instagr.am/p/T8xYV_qMbr/
2013-01-01	Welcome to the year of #DELTA #J13 #100Years #DSTtakeover 
2013-01-01	"@leslifoster: #Delta 1st African Amer sorority to have a float in #rosebowlparade. " Congrats DST from an AKA.#Divine9
2013-01-01	My Big Cousin / Twin , Happy New Year !! #DST #Delta http://instagr.am/p/T9HsowqLI2/
2013-01-01	I always enjoy flying out of #Detroit's #DTW--one of the nicest, cleanest and easiest to navigate airports. #Delta http://twitpic.com/brk7ag
2013-01-01	Horrible weather in Atlanta! May not make my flight @deltaassist! :( #delta #travel https://pic.twitter.com/lrDCBRHq
2013-01-01	Analyze the disappearing #delta regions of the world http://zite.to/VhwpOK #geography visuals/charts
2013-01-01	Congrats 2 DST on 100 yrs of service. 1 of our directors is a #Delta. N they'll be participating in #LeightonReads this month @indiGO_GETTA
2013-01-01	Haha! Thanks sis! We're a movement!! RT @ANCH10RED I #LOVE @iSpeakLife3 she is always #on #BUSINESS!! A #Delta she is OF COURSE!!!! :-)
