2014-01-01	Allright guys, this is it! I will see y'all in three weeks! #goingtoChina #China #delta #travels… http://instagram.com/p/ionEaSx-qY/
2014-01-01	>> 3 Siblings Burnt To Death In #Delta =>http://bit.ly/1k85x45
2014-01-01	Happy 14th anniversary to my love Ray...ready to celebrate #15 in Sydney next year? ;) #milleniumwedding #delta #love
2014-01-01	Delta Dual Thread Aerator 15/16 http://shortvale.com/9v2ad #15/16 #Aerator #Brasscraft #D #Delta #Dual #SFD0232 #Thread
2014-01-01	Delivery Driver and Technician-Medical Equipm... - #Delta , CO (http://tinyurl.com/lqn7d3n) Get Hazmat Jobs #Hazmat #jobs #job #GetAllJobs
2014-01-01	To all my #Delta #Divas Last Day of Centennial Year #OO-OOP http://instagram.com/p/im6BmVA7nF/
2014-01-01	Frommer's Delta 10.4 Laptop Sleeve http://shortvale.com/9v6v5 #104 #Delta #Frommer's #Laptop #Sleeve
2014-01-01	Have some more used Caravans, just uploaded #Lunar #Delta to Friday-ad Motoring. http://bit.ly/1gm3nsC
2014-01-01	Afternoon delight..#Delta My #WW tribute today. #SOT #SOV
2014-01-01	We were the only people on the plane. #Delta http://instagram.com/p/im5UniGdCl/
2014-01-01	I've really enjoyed taking and posting pictures of the #delta this past week. It's nice to be creative… http://instagram.com/p/ipSDYIzAlr/
2014-01-01	#Delta Nice flight home from Vegas but the TV we had going was MIA, Good to land early but if it takes so long to get luggage its no diff
2014-01-01	Happy New Year from Delta!! #NYE #Delta #SFO #yearofpassion @ San Francisco International Airport (SFO) http://instagram.com/p/im9Xf4vtOm/
2014-01-01	I seriously hate checking bags when I fly. When I carry on it's SO MUCH FASTER. props to #delta for everything else tho. #awesome
2014-01-01	MT @BenRoyce #Delta flight emergency on #Milwaukee #MKE runway. Mechanical issues strand #plane and close runway. http://ow.ly/i/4b1VO
2014-01-01	The grind never stops. If the clock movin..I'm movin #LetsGetIt #Delta http://instagram.com/p/iorFJwBIws/
2014-01-01	A band aid is holding this exit row door together. #delta #dl6288 @ Lambert-St. Louis International… http://instagram.com/p/ioKVx9l-oB/
2014-01-01	Photo: Her love runs deeper than the ocean! #unconditional #RITA #igetitfrommymomma #Delta #FamilyFirst... http://tmblr.co/ZVumLy12u9xIB
2014-01-01	#DELTA for life. #onlywaytofly @Delta
2014-01-01	Here are some of the companies we have worked with and for! #A&E #Delta #Corona #MTV #NFL #Nascar #ABC #CBS #FOX & more
2014-01-01	I hope I can be this relaxed when I come back to Nashville. I feel so peaceful! #mississippi #delta… http://instagram.com/p/ipQn01TAjW/
2014-01-01	#Delta #Weather ALERT! . Northeast Winter Storm . https://delta.com/content/www/en_US/traveling-with-us/alerts-and-advisories/northeast-winter-storm.smt-diamond.html… . FREE changes 02-03JAN . Check flights before you fly!
2014-01-01	Fly #Delta app updated to help keep track of SkyMiles status| http://bit.ly/19BLwP2 #Travel
2014-01-01	Let me just be clear: If THIS is how we're kicking off 2014, I'm allllll in! #status #upgrade #delta… http://instagram.com/p/ioNjxfMNSa/
2014-01-01	A big thank you to all of our guests from this past year. We wish you a happy and healthy 2014! Cheers! #sault #NYE2014 #delta
2014-01-01	#Delta Fabulous. This is a great way to cap off the holiday. (at @Delta Sky Club w/ 2 others) http://4sq.com/1hgtt3h
2014-01-01	Size Small BLACK DELTA SIGMA CHETA WARM UP http://shortvale.com/9v2dg #Big #Black #Boy #CHETA #DELTA #SIGMA #Size #Small #Warm
2014-01-01	#Delta Sister Love - #DST100 - I am crushing hard on this Swarovski Crystal ring - maximum bling! are you loving... http://fb.me/12U5ZICpC
2014-01-01	My transportation to #Atlanta. #newyearsday #delta #chicago #snow http://instagram.com/p/ioZw_BjzS1/
2014-01-01	#minecraft in flight to NYC on #delta. He thinks he can teach me how to play! #olddog #newtricks http://instagram.com/p/io6ahawSsC/
2014-01-01	Home sweet home! Can't wait to see Daisy Mae! #Atlanta #Delta
2014-01-01	Iweddings. #colorado #takingflight #estesandcallum #hashtag #firstweddingoftheyear #truelove #marriage #countdown #2days #hashtag #DELTA 
2014-01-01	This flight attendant is awesome #delta #ftw
2014-01-01	Beautiful drive up through east Arkansas this morning. Love going through little places like Wabbaseka, Ulm, and Roe. #Delta
2014-01-01	Photo: Let me just be clear: If THIS is how we’re kicking off 2014, I’m allllll in! #status #upgrade #delta... http://tmblr.co/ZeeXFy12wGRHR
2014-01-01	Getting an early start to this year's frequent flyer miles on #Delta & always good to start the new year with fami... http://4sq.com/1cIk693
2014-01-01	The only way to travel #firstclassduvet #delta http://instagram.com/p/imwbiXvPg5/
2014-01-01	SANDTW First trip of the new year! CHEERS to 2014 #happynewyear #2014 #delta #keepclimbing… http://instagram.com/p/io1mrUHRSW/
2014-01-01	#Delta #london #firstflight #2014 #firstselfie @ London Heathrow Airport (LHR) http://instagram.com/p/in-m7pOyYR/
2014-01-01	Check out #Delta Faucet Leland, Single Handle Pull-Down #Kitchen #Faucet, #Champagne Bronze on @eBay http://r.ebay.com/Ivr9PY
2014-01-02	Good thing we're taking off now! #snow #travel #delta #boston #winter #BOS #DEN @ Gate A19 http://instagram.com/p/iq2D3qGzOl/
2014-01-02	Charting #iTunes 13. #Delta +1 @BASTILLEdan Pompeii 121 days old http://youtu.be/F90Cw4l-8NY 52,744K views
2014-01-02	#Delta Airlines #MD88 MAD DOG #N988DL VERY LOUD Take-off from Grand Cayman...: http://youtu.be/qRDkfMekgAU via @youtube
2014-01-02	One US DOLLAR per millimeter per long segment (E.G., $39.95 PDX->ATL). #Delta #Gouging http://moby.to/h5foes
2014-01-02	#murciélago en la Isla #delta #calor http://instagram.com/p/ipW4UxwYY0/
2014-01-02	@CountBettman Now it's staring at me on this flight back to NY. #delta
2014-01-02	#Delta - a couple of accidents have caused big delays n/B for the Alex Fraser. Back to 64th.
2014-01-02	Now they won't let us off the plane. Making us fly from Atl to Minnesota. People are going CRAZY. #Delta @Delta
2014-01-02	Tmrw night come kick it with us @ Juniors Hookah Lounge Music by DJ Konsequence #SVSU #Delta… http://instagram.com/p/ippfjBBm47/
2014-01-02	Doggin the boys @daroy26 @CruiceControl15 and @silkywilky91 for my better half tonight #CheckedOut #SorryNotSorry #Delta
2014-01-02	This is my view from my window seat on my flight to Detroit, final destination MIA. Thanks #delta for… http://instagram.com/p/ireKiyB1dO/
2014-01-02	#Delta #Customerservice #FAIL used to fly delta exclusively ~ it is not infant friendly! Nxt million miles with someone else
2014-01-02	Metro Van South Fraser Property Values Remain Stable for 2014 #surrey #richmond #delta #whiterock: http://bcassessment.ca/News%20Releases/South%20Fraser%202014%20Roll%20News%20Release.pdf…
2014-01-02	Flight home after an eventful holiday time to get back to work! #nye #christmas #delta #backonthegrind… http://instagram.com/p/irI798HUZ5/
2014-01-02	#Delta Will Continue Ban On Mobile Phone Use Regardless Of Possible FCC Ruling http://wp.me/p2ng0b-2Ba via @cjujitsu #AirTravel
2014-01-02	!!!! RT @RealKenyK2: Entertainment in #Delta #State needs immediate attention biko::: @warriupdate
2014-01-02	The DELTA CP-7017-01 Nothing says Soviet might and strength quite like this timepiece. #Delta #CCCPTime http://bit.ly/1jUiU5e
2014-01-02	Boarding another plane. Up next, the Caribbean with my family! #delta #cruise #familytime
2014-01-02	Me and my squadddd during Drill and Ceremony. #delta #blackhearts http://instagram.com/p/ip3rnZmPFy/
2014-01-02	@poeticsoul_29 check out her work #UGAALUMNI #Delta ==> http://artonomics-bridgette.blogspot.com
2014-01-02	@FlyerTalk . Just when will #Delta rollover MQMs post? . http://flyertalk.com/forum/delta-air-lines-skymiles/1166419-when-will-mqm-rollover-actually-occur-tonight-tomorrow-weekend-59.html#post22070915… . http://boardingarea.com/deltapoints/2014/01/02/just-when-will-rollover-mqms-happen-this-year-an-answer-from-delta/…
2014-01-02	Charting #iTunes 29. #Delta +1 @LukeBryanOnline That's My Kind of Night... 142 days old http://youtu.be/crCqWK3SmRo 10,194K views
2014-01-02	#Fracking: #Bay #Delta Conservation Plan Would Provide Water for #Mining http://truth-out.org/opinion/item/20961-fracking-the-bay-delta-conservation-plan-would-provide-water-for-mining… @fractivist @FractivistLove @gardencatlady
2014-01-02	#Delta finally did something right, they lost my emotional baggage in 2013!!!!
2014-01-02	Heavy snow and windy delayed my arrival almost 3 hours. Thanks God. Finally arrived safely. #Delta
2014-01-02	On Delta flight. Scariest thing ever. Plane leaking gas and pilot says, 'We THINK we should be okay. We're going to give it a shot.' #Delta
2014-01-02	When landed all passengers clapped their hands. We were in good hands. Lucky to have such a great captain. #Delta
2014-01-02	#love #omega #delta #infant #precious This was one of the most precious shoots I've ever had. #iluvwhatido
2014-01-02	@natidelrio terminé #50sombrasoscuras! #delta #añonuevo #felicce me copó tbn! Mañana arranco el 3ro! XD
2014-01-02	#delta #israel #boeing #747 http://instagram.com/p/ipeKevNOUp/
2014-01-02	Thanks GOD Almighty for a new and exciting adventure with #Delta From designing jet liners to flying them!
2014-01-02	Great day to fly the friendly skies. #not #Delta= Doesn't Even Leave The Airport. http://instagram.com/p/irm9mMNw94/
2014-01-02	A #Delta plane blows tires landing at #Mitchell Int'l. Passengers share video of their escape @WISN12News @ 10. http://ow.ly/i/4b5mP
2014-01-02	#cincinnati from #delta flight! http://instagram.com/p/ipfjOiwlpQ/
2014-01-02	My big girl pulling her own suitcase on our way home to Colorado. #travel #delta #boston… http://instagram.com/p/iquywomzGc/
2014-01-02	Place to be..:)) Fermin's crib.!!:)) #tbt #hangoutafterschool #residentmode #betasigma #psi #theta #delta http://instagram.com/p/ipkLo4LUHU/
2014-01-02	When #blues tourists hit the #Delta, they never go hungry http://ow.ly/sdnkk #groundzero #tamales #delicious
2014-01-02	Yupp. Travels don't stop #delta http://instagram.com/p/iq44ZzFtU8/
2014-01-02	If you're flying today please check your flight status before you go to the airport. #AA #United #Delta #flight #Badweather
2014-01-02	Juniors Hookah Lounge a Tonight... #SVSU #Delta #BayCity #Saginaw #Midland #Freeland
2014-01-02	Finally back home, thank goodness! The airplane ride was too long... #delta
2014-01-02	#Delta really screwed up this flight!
2014-01-02	Wow dont overdue yourself #delta I might even be full by the time I get to Atlanta 8 hours late @Delta @DeltaAssist
2014-01-02	Our plane getting the de-icing treatment at LGA. #Delta flight is a little delayed - hope it takes off… http://instagram.com/p/irU1v_HEqm/
2014-01-02	Posted in Amsterdam! KLM lounge for the next 7 hours!! #klm #delta @ KLM Crown Lounge 52… http://instagram.com/p/ip7yIlqmN_/
2014-01-02	As you wish, man! #delta #flydeltajets#airplane_lovers#764#boeing#businesselite @ Hartsfield-Jackson… http://instagram.com/p/ipa4pYHHqq/
2014-01-02	Nothing says hello better than the word "upgrade" #Delta
2014-01-02	Passing Mt Hood and Timberline Lodge resort. #FaretheewellOregon #Delta #UtahBound http://instagram.com/p/ipcUoVJVXO/
2014-01-02	Thank you flight gods DTWDCA can't wait to see my mama for our girls trip! #delta #dtw #dca… http://instagram.com/p/ipkua5nRfw/
2014-01-02	#Delta Electronics, Inc. Center Receives #LEED Gold Certification as Delta's 10th Certified #GreenBuilding http://4-traders.com/DELTA-ELECTRONICS-INC-6492343/news/Delta-Electronics-Inc--Delta-Shanghai-Operations-Center-Receives-LEED-Gold-Certification-as-Delta-17740869/…
2014-01-02	Thanks Captain: You are experienced. You are thoughtful. You are wise.You are great. #Delta
2014-01-02	He Gucci! parlons peu frero #Delta
2014-01-02	#rochesterny stranded by storm? We have availability call us now! http://staybridge.com/rochesteruniv #united #Southwest #usairways #jetblue #delta
2014-01-02	A young couple with a baby left this on our seats before the #Delta flight. #CoolParents
2014-01-02	#Delta - accident involving a pedestrian at 84th ave and 112th
2014-01-02	It wont feed his people RT @RealKenyK2: O yes the Governor did well in embracing agriculture but what about entertainment? #Delta
2014-01-02	My good, good friend in the Lord, my soror, my sister-friend ursula #dinnerout #Delta #COGICKIDS @… http://instagram.com/p/ipc5o_OKeC/
2014-01-02	Spending my day with this cutie #babysister #delta
2014-01-02	With Kathy and Ken at the #Delta ofTigreRiver on a boat. http://fb.me/2VTRNUXd0
